,time,total
48905,1965-07-01,306.8914289972659
48906,1965-08-01,285.8714661967292
48907,1965-09-01,711.8442449189089
48908,1965-10-01,615.2649236904051
48909,1965-11-01,518.7113068813613
48910,1965-12-01,2530.3708008490858
48911,1966-01-01,8556.98189577948
48912,1966-02-01,20345.33092125786
48913,1966-03-01,16105.487202351218
48914,1966-04-01,21232.1736419052
48915,1966-05-01,15445.095999414536
48916,1966-06-01,8834.346272704866
48917,1966-07-01,4105.254248024008
48918,1966-08-01,2106.7851101955393
48919,1966-09-01,1743.133718207271
48920,1966-10-01,1260.1452725460897
