SA,NO3,PO4,depth,lat,lon
34.2531013683504,1.6,0.59,0,25.583333,-112.308333
34.2531028243376,1.6,0.59,2,25.583333,-112.308333
33.6552897024415,0.6,0.34,0,32.7,-119.5
33.6964834474873,1,0.34,0,32.5,-119.925
33.5718974868609,NaN,0.31,0,32.183333,-117.283333
33.5718982003766,NaN,0.31,1,32.183333,-117.283333
33.4754438399243,NaN,0.34,0,30.066666,-120.125
33.5367320947486,0.1,0.31,0,29.675,-120.783333
33.8994379962497,NaN,0.34,0,28.325,-115.408333
33.8994387167267,NaN,0.34,1,28.325,-115.408333
33.8994379962497,0.1,0.37,0,28.283333,-114.9
33.8873812903826,NaN,0.34,0,27.716666,-115.55
33.8873820106034,NaN,0.34,1,27.716666,-115.55
33.9255608589617,0.1,0.31,0,27.55,-115.875
34.1204776038127,NaN,0.28,0,27.216666,-116.525
34.1476051920136,NaN,0.28,0,26.875,-117.166666
34.0722507803444,NaN,0.28,0,26.541666,-117.808333
34.0722515044943,NaN,0.28,1,26.541666,-117.808333
NaN,5.6,0.79,0,26.491666,-113.483333
NaN,5.6,0.79,2,26.491666,-113.483333
33.946660094229,0.3,0.42,0,26.15,-114.125
34.3796967799547,NaN,0.37,0,25.816666,-114.808333
34.3796975106388,NaN,0.37,1,25.816666,-114.808333
34.2832431330181,NaN,0.34,0,25.483333,-115.4
34.2531013683504,1.6,0.59,0,25.583333,-112.308333
34.2531028243376,1.6,0.59,2,25.583333,-112.308333
34.2048745448822,1,0.48,0,25.325,-112.75
34.4259141524451,NaN,0.37,0,25,-113.391666
34.4259148841116,NaN,0.37,1,25,-113.391666
34.531410328782,NaN,0.31,0,24.65,-114.025
34.5314110626906,NaN,0.31,1,24.65,-114.025
34.4289283289119,0.1,0.31,0,24.333333,-114.658333
34.4289290606424,0.1,0.31,1,24.333333,-114.658333
33.4674060360129,0.3,0.51,0,33.833333,-118.625
33.5879730946837,0.2,0.23,0,33.666666,-118.966666
33.6583038789082,0.3,0.25,0,33.508333,-119.325
33.4473115262345,NaN,0.23,0,33.466666,-117.775
33.6783983886867,NaN,0.31,0,33.341666,-118.05
33.6382093691298,NaN,0.25,0,33.216666,-118.4
33.6583038789082,NaN,0.11,0,33.116666,-118.508333
33.6281621142406,NaN,0.31,0,33,-118.933333
33.4372642713453,0.3,0.11,0,31.75,-121.316666
33.4975478006806,0.6,0.59,0,31.416666,-122
33.4674060360129,NaN,0.28,0,32.933333,-117.283333
33.4875005457914,0.1,0.25,0,32.908333,-117.366666
33.4975478006806,0.1,0.31,0,32.833333,-117.516666
33.4975478006806,0.2,0.25,0,32.658333,-117.858333
33.6080676044621,NaN,0.28,0,32.466666,-118.2
33.5879730946837,NaN,0.25,0,32.091666,-117.483333
33.5678785849052,NaN,0.28,0,31.933333,-117.833333
33.557831330016,0.1,0.34,0,31.675,-116.775
33.6783983886867,NaN,0.34,0,31.508333,-117.1
33.6783983886867,NaN,0.31,0,31.35,-117.45
33.7286346631328,NaN,0.28,0,31.016666,-118.116666
33.6884456435759,NaN,0.28,0,30.75,-118.716666
33.6583038789082,NaN,0.37,0,30.4,-119.45
33.6583038789082,NaN,0.34,0,29.775,-116
33.7889181924682,NaN,0.34,0,29.608333,-116.325
33.8190599571359,0.2,0.25,0,29.275,-116.983333
33.8492017218035,0.1,0.28,0,28.941666,-117.65
33.9094852511389,NaN,0.4,0,28.608333,-118.3
33.8291072120251,NaN,0.31,0,28.275,-118.958333
33.5176423104591,0.1,0.29,0,32.833333,-117.516666
33.6884456435759,NaN,0.37,0,32.658333,-117.858333
33.6884456435759,NaN,0.31,0,32.466666,-118.2
33.7286346631328,NaN,0.47,0,29.8,-125.341666
33.2564136833392,NaN,0.31,0,31.083333,-122.666666
33.3970752517884,0.2,0.29,0,31.416666,-122
33.3267444675638,NaN,0.26,0,31.75,-121.316666
33.3970752517884,NaN,0.29,0,32.1,-120.633333
33.4774532909022,0.1,0.31,0,32.5,-119.925
33.6583038789082,0.1,0.29,0,33,-118.933333
33.6181148593513,NaN,0.31,0,33.216666,-118.4
33.648256624019,0.2,0.47,0,33.341666,-118.05
NaN,0.1,0.37,2,33.466666,-117.775
NaN,0.2,0.39,3,33.466666,-117.775
33.6181148593513,NaN,0.34,0,33.833333,-118.625
33.6080676044621,NaN,0.37,0,33.666666,-118.966666
33.6181148593513,NaN,0.21,0,33.508333,-119.325
33.6984928984651,6,0.81,0,33.883333,-120.2
33.7085401533544,7.8,0.92,0,34.133333,-119.566666
33.778870937579,7.7,0.94,0,34.166666,-119.991666
33.7185874082436,11.8,1.39,0,34.391666,-120.625
33.4372642713453,3,0.58,0,34.316666,-120.8
33.2865554480069,0.3,0.34,0,34.15,-121.15
33.1860828991146,NaN,0.34,0,33.816666,-121.85
33.1458938795577,NaN,0.29,0,33.483333,-122.533333
33.2765081931176,NaN,0.31,0,33.15,-123.216666
33.7989654473574,11.8,1.21,0,34.133333,-119.566666
33.6281621142406,0.2,0.79,0,32.183333,-117.283333
33.6281628289521,0.2,0.79,1,32.183333,-117.283333
33.6984928984651,NaN,0.63,0,32.091666,-117.483333
33.6984936146714,NaN,0.63,1,32.091666,-117.483333
33.6984928984651,NaN,0.76,0,31.933333,-117.833333
33.6984936146714,NaN,0.76,1,31.933333,-117.833333
33.7386819180221,NaN,0.43,0,31.675,-116.775
33.6783983886867,NaN,0.27,0,31.508333,-117.1
33.778870937579,NaN,0.18,0,31.35,-117.45
33.6984928984651,NaN,0.13,0,31.016666,-118.116666
33.7085401533544,NaN,0.38,0,30.75,-118.716666
33.6583038789082,NaN,0.36,0,30.4,-119.45
33.7185874082436,NaN,0.52,0,30.066666,-120.125
33.4774532909022,0.1,0.34,0,29.675,-120.783333
33.6884456435759,NaN,1.17,0,29.775,-116
33.6884456435759,NaN,0.49,0,29.608333,-116.325
33.6984928984651,NaN,0.36,0,29.275,-116.983333
33.8391544669143,NaN,0.47,0,28.941666,-118.641666
33.5075950555698,NaN,0.45,0,28.608333,-118.3
33.8793434864712,NaN,0.58,0,28.275,-118.958333
33.8190599571359,NaN,0.56,0,28.325,-115.408333
33.7688236826897,NaN,0.22,0,28.283333,-114.9
33.7688244003908,NaN,0.22,1,28.283333,-114.9
NaN,3.6,0.7,0,27.716666,-115.55
NaN,NaN,0.45,0,27.566666,-116.9
NaN,NaN,0.4,0,27.216666,-116.525
NaN,NaN,0.43,0,26.875,-117.166666
NaN,NaN,0.45,0,26.541666,-117.808333
NaN,6,0.99,0,26.491666,-113.483333
33.8893907413604,NaN,0.31,0,26.15,-114.125
34.1104303489234,NaN,0.54,0,25.816666,-114.808333
33.9195325060281,NaN,0.45,0,25.483333,-115.4
NaN,NaN,0.61,0,25.583333,-112.308333
NaN,NaN,0.61,1,25.583333,-112.308333
34.1204776038127,NaN,0.56,0,25.325,-112.75
34.2008556429265,NaN,0.49,0,25,-113.391666
34.0200050549204,NaN,0.58,0,24.65,-114.025
33.9798160353635,NaN,0.54,0,24.333333,-114.658333
